Time,Round,Picture_Number,Location,Zone,Environment,Tide,Lux_200,Lux_0,Sky_Glow,Species_Richness,Mobile_Sp_Abundance,Mobile_Sp_Richness,Sessile_Sp_Abundance,Sessile_Sp_Richness,Algal_Sp_Percent_Cover,Algal_Sp_Richness,Filter_Feeders_%_Sessile,Filter_Feeders_%_Mobile,Photosynthetic,Predators,Grazers,Omnivore,Detritivore,Bare_substrata,Elminus,Saccostrea,Chthamalus,Pyura_stolonifera,Tesseropora,Mytilus_planulatus,Ecklonia_radiata,Galeolaria,Haliclona_permollis,Ralfsia_verrucosa,Gelidiella,Blidingia_minima,C_peli,Ulva_lactuca,Coralina,Grasilaria ,Red_Sea_Lettuce,Oulactis_muscosa,Actinia_tenebrosa,Tenguella_marginalba,Dicathais_orbita,Bembicium_nanum,Elysia_coodgeensis, Turbo_undulata,Austrocochlea_porcata,Bembicium_melanostomum,Nerita_atramentosa,Nodilittorina_unifasciata,Littorina_littorea,Nodilittorina_pyramidalis,Red_Spiral_Snail,Siphonaria_guamensis,Cellana_tramoserica,Siphonaria_diemenensis,Patelloida_mimula,Patelloida_alticostata,Siphonaria_funiculata,Siphonaria_recruit,Patelloida_mufria,Chiton_pelliserpentis,Onchidiidae,Patelloida_saccharina,Patiriella_exigua,Crab,Shrimp,Amphipod
Night,Three ,P3230997,Balmain,Inner,Rocky Shore,Mid,NA,0.1,15.95,9,45,6,45,1,70,2,45,0,70,0,45,0,0,55,0,45,0,0,0,0,0,0,0,40,0,0,0,0,30,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,4,2,10,14,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3230998,Balmain,Inner,Rocky Shore,Mid,NA,0,16.08,9,36,5,80,1,95,3,80,0,95,0,36,0,0,20,0,80,0,0,0,0,0,0,0,20,0,0,50,0,25,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,15,6,0,0,5,0,0,0,0,0,0,0
Night,Three ,P3230999,Balmain,Inner,Rocky Shore,Mid,NA,0.1,16.08,12,27,7,60,1,80,4,60,0,80,0,26,0,1,40,0,60,0,0,0,0,0,0,0,20,0,10,30,0,20,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,2,0,4,3,0,0,4,0,0,0,0,0,0,1
Night,Three ,P3231000,Balmain,Inner,Rocky Shore,Mid,NA,0.1,15.81,7,38,4,60,1,55,2,60,0,55,0,38,0,0,40,0,60,0,0,0,0,0,0,0,40,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,13,11,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3231001,Balmain,Inner,Rocky Shore,Mid,NA,0,15.95,12,33,7,85,1,75,4,85,0,75,2,31,0,0,15,0,85,0,0,0,0,0,0,0,25,0,0,20,5,0,25,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,7,2,8,6,0,0,5,0,0,0,0,0,0,0
Night,Three ,P3231002,Balmain,Inner,Rocky Shore,Mid,NA,0.1,16.08,11,34,6,30,1,55,4,30,0,55,2,32,0,0,70,0,30,0,0,0,0,0,0,0,5,0,0,35,5,10,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,3,0,15,5,0,0,6,0,0,0,0,0,0,0
Night,Three ,P3231003,Balmain,Inner,Rocky Shore,Mid,NA,0,16.08,10,44,6,55,1,85,3,55,0,85,2,42,0,0,45,0,55,0,0,0,0,0,0,0,45,0,0,20,0,0,20,0,0,0,2,0,0,0,0,4,4,0,0,0,0,0,0,3,0,13,18,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3231004,Balmain,Inner,Rocky Shore,Mid,NA,0.1,15.81,11,34,5,75,2,55,4,75,0,55,0,30,0,4,25,5,70,0,0,0,0,0,0,0,10,0,0,20,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,17,0,0,4,0,0,0,0,0,0,4
Night,Three ,P3231005,Balmain,Inner,Rocky Shore,High,NA,0,15.95,5,4,1,5,1,85,3,5,0,85,0,4,0,0,95,5,0,0,0,0,0,0,0,0,5,0,70,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3231006,Balmain,Inner,Rocky Shore,High,NA,0,16.08,4,2,1,5,1,100,2,5,0,100,0,2,0,0,95,5,0,0,0,0,0,0,0,0,10,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3231007,Balmain,Inner,Rocky Shore,High,NA,0,16.08,6,9,3,35,2,5,1,35,0,5,1,8,0,0,65,30,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3231008,Balmain,Inner,Rocky Shore,High,NA,0,15.81,4,2,1,5,1,95,2,5,0,95,0,2,0,0,95,5,0,0,0,0,0,0,0,0,65,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3231009,Balmain,Inner,Rocky Shore,High,NA,0,15.95,5,3,2,10,1,80,2,10,0,80,0,3,0,0,90,10,0,0,0,0,0,0,0,0,45,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3231010,Balmain,Inner,Rocky Shore,High,NA,0,16.08,2,0,0,5,1,95,1,5,0,95,0,0,0,0,95,5,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3231011,Balmain,Inner,Rocky Shore,High,NA,0,16.08,2,0,0,5,1,95,1,5,0,95,0,0,0,0,95,5,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3231012,Balmain,Inner,Rocky Shore,High,NA,0,15.81,4,0,0,10,1,55,3,10,0,55,0,0,0,0,90,10,0,0,0,0,0,0,0,0,10,0,0,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3231013,Balmain,Inner,Rocky Shore,High,NA,0,15.95,3,1,1,10,1,30,1,10,0,30,0,0,0,1,90,10,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Night,Three ,P3231014,Balmain,Inner,Rocky Shore,High,NA,0,16.08,9,28,5,35,2,25,2,35,0,25,0,27,0,1,65,15,20,0,0,0,0,0,0,0,15,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,7,12,0,0,0,0,0,0,0,0,0,1
Day,Three ,P3231099,Balmoral,Outer,Rocky Shore,High,650,NA,NA,6,108,3,30,2,30,1,30,0,30,0,108,0,0,70,10,0,20,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,105,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Day,Three ,P3231100,Balmoral,Outer,Rocky Shore,High,442,NA,NA,7,119,4,20,3,0,0,20,0,0,1,118,0,0,80,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,112,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
Day,Three ,P3231101,Balmoral,Outer,Rocky Shore,High,586,NA,NA,5,141,3,20,2,0,0,20,0,0,1,140,0,0,80,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,136,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Day,Three ,P3231102,Balmoral,Outer,Rocky Shore,High,552,NA,NA,5,31,3,50,2,0,0,50,0,0,5,26,0,0,50,15,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Three ,P3231103,Balmoral,Outer,Rocky Shore,High,563,NA,NA,5,87,3,10,2,0,0,10,0,0,0,87,0,0,90,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
Day,Three ,P3231104,Balmoral,Outer,Rocky Shore,High,650,NA,NA,4,109,2,35,2,0,0,35,0,0,0,109,0,0,65,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Day,Three ,P3231105,Balmoral,Outer,Rocky Shore,High,442,NA,NA,4,81,3,5,1,0,0,5,0,0,0,81,0,0,95,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Day,Three ,P3231106,Balmoral,Outer,Rocky Shore,High,586,NA,NA,2,76,1,5,1,0,0,5,0,0,0,76,0,0,95,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Three ,P3231107,Balmoral,Outer,Rocky Shore,High,552,NA,NA,2,93,1,35,1,0,0,35,0,0,0,93,0,0,65,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Three ,P3231108,Balmoral,Outer,Rocky Shore,High,563,NA,NA,4,142,1,35,3,0,0,35,0,0,0,142,0,0,65,10,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Three ,P3231110,Balmoral,Outer,Rocky Shore,Mid,300,NA,NA,5,31,4,35,1,0,0,35,0,0,24,7,0,0,65,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Three ,P3231111,Balmoral,Outer,Rocky Shore,Mid,863,NA,NA,10,31,6,25,2,25,2,25,0,25,16,15,0,0,75,5,20,0,0,0,0,0,0,0,10,0,0,0,0,0,15,0,0,0,13,3,0,0,0,4,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,1,0,0,0
Day,Three ,P3231112,Balmoral,Outer,Rocky Shore,Mid,684,NA,NA,6,43,4,20,1,10,1,20,0,10,26,17,0,0,80,0,20,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0
Day,Three ,P3231113,Balmoral,Outer,Rocky Shore,Mid,760,NA,NA,5,23,4,15,1,0,0,15,0,0,10,13,0,0,85,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Three ,P3231114,Balmoral,Outer,Rocky Shore,Mid,551,NA,NA,9,66,7,35,1,15,1,35,0,15,46,20,0,0,65,0,35,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,37,9,0,4,0,0,0,0,0,0,0,0,0,8,0,2,4,0,0,0,0,0,0,2,0,0,0
Day,Three ,P3231115,Balmoral,Outer,Rocky Shore,Mid,300,NA,NA,9,61,7,35,1,10,1,35,0,10,48,13,0,0,65,0,35,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,44,4,0,1,0,2,0,0,0,0,0,0,0,6,0,1,3,0,0,0,0,0,0,0,0,0,0
Day,Three ,P3231116,Balmoral,Outer,Rocky Shore,Mid,863,NA,NA,8,78,6,30,1,5,1,30,0,5,67,11,0,0,70,0,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,64,3,0,0,0,2,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,2,0,0,0
Day,Three ,P3231117,Balmoral,Outer,Rocky Shore,Mid,684,NA,NA,7,56,5,20,1,20,1,20,0,20,49,7,0,0,80,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,47,2,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
Day,Three ,P3231118,Balmoral,Outer,Rocky Shore,Mid,760,NA,NA,8,68,5,15,1,35,2,15,0,35,58,10,0,0,85,0,15,0,0,0,0,0,0,0,30,0,0,0,0,5,0,0,0,0,54,4,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0
Day,Three ,P3231119,Balmoral,Outer,Rocky Shore,Mid,551,NA,NA,7,40,4,15,1,10,2,15,0,10,31,9,0,0,85,0,15,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,29,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0
Day,Three ,P3231120,Balmoral,Outer,Rocky Shore,Low,300,NA,NA,7,16,4,75,1,90,2,75,0,90,0,16,0,0,25,0,0,0,75,0,0,0,0,0,0,0,0,0,20,70,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0
Day,Three ,P3231121,Balmoral,Outer,Rocky Shore,Low,863,NA,NA,8,51,4,60,1,60,3,60,0,60,31,20,0,0,40,0,0,0,60,0,0,0,0,0,20,0,0,0,25,15,0,0,0,0,31,0,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0
Day,Three ,P3231122,Balmoral,Outer,Rocky Shore,Low,684,NA,NA,9,31,5,75,1,80,3,75,1,80,10,20,0,0,25,0,0,0,75,0,0,0,0,0,0,0,0,30,30,20,0,0,0,1,10,0,0,0,0,12,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0
Day,Three ,P3231123,Balmoral,Outer,Rocky Shore,Low,760,NA,NA,9,38,5,60,1,85,3,60,0,85,7,31,0,0,40,0,0,0,60,0,0,0,0,0,0,0,0,25,30,30,0,0,0,0,7,0,0,0,0,15,0,0,7,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0
Day,Three ,P3231124,Balmoral,Outer,Rocky Shore,Low,551,NA,NA,8,20,4,95,1,95,3,95,0,95,5,15,0,0,5,0,0,0,95,0,0,0,0,0,0,0,0,0,35,20,40,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0
Day,Three ,P3231125,Balmoral,Outer,Rocky Shore,Low,650,NA,NA,10,26,4,85,2,80,4,85,0,80,13,13,0,0,15,0,10,0,75,0,0,0,0,0,5,0,0,30,15,0,30,0,0,0,13,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Day,Three ,P3231126,Balmoral,Outer,Rocky Shore,Low,442,NA,NA,7,20,3,60,1,90,3,60,0,90,2,18,0,0,40,0,0,0,60,0,0,0,0,0,10,0,0,0,45,0,35,0,0,0,2,0,0,0,0,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Three ,P3231127,Balmoral,Outer,Rocky Shore,Low,586,NA,NA,10,25,6,95,1,60,3,95,1,60,3,21,0,0,5,0,0,0,95,0,0,0,0,0,0,0,0,25,25,0,10,0,0,1,3,0,0,0,2,9,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0
Day,Three ,P3231128,Balmoral,Outer,Rocky Shore,Low,552,NA,NA,11,30,5,100,1,100,5,100,0,100,2,28,0,0,0,0,0,0,100,0,0,0,0,0,5,0,0,20,30,20,25,0,0,0,2,0,0,0,3,15,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
Day,Three ,P3231129,Balmoral,Outer,Rocky Shore,Low,563,NA,NA,11,33,7,95,1,90,3,95,0,90,10,23,0,0,5,0,0,0,95,0,0,0,0,0,0,0,0,30,35,0,25,0,0,0,6,4,0,0,3,7,0,0,0,0,0,0,0,5,0,3,0,0,0,5,0,0,0,0,0,0,0
Night,Three ,P3241172,Balmoral,Outer,Rocky Shore,High,NA,0,18.22,4,138,3,35,1,0,0,35,0,0,0,138,0,0,65,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241173,Balmoral,Outer,Rocky Shore,High,NA,0,18.31,1,96,1,0,0,0,0,0,0,0,0,96,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241174,Balmoral,Outer,Rocky Shore,High,NA,0,18.48,4,143,3,45,1,0,0,45,0,0,0,143,0,0,55,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241175,Balmoral,Outer,Rocky Shore,High,NA,0,18.02,6,141,5,70,1,0,0,70,0,0,8,133,0,0,30,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,112,0,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241176,Balmoral,Outer,Rocky Shore,High,NA,0,18.22,6,97,4,40,2,0,0,40,0,0,6,91,0,0,60,35,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,83,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241177,Balmoral,Outer,Rocky Shore,High,NA,0,18.31,4,104,3,5,1,0,0,5,0,0,0,104,0,0,95,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241178,Balmoral,Outer,Rocky Shore,High,NA,0,18.48,3,45,2,10,1,0,0,10,0,0,0,45,0,0,90,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241179,Balmoral,Outer,Rocky Shore,High,NA,0,18.02,6,111,5,40,1,0,0,40,0,0,4,107,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,85,0,0,0,6,0,15,0,1,0,0,0,0,0,0,0,0,0
Night,Three ,P3241180,Balmoral,Outer,Rocky Shore,High,NA,0,18.22,4,101,3,60,1,0,0,60,0,0,5,96,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,87,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241181,Balmoral,Outer,Rocky Shore,High,NA,0,18.31,5,110,4,5,1,0,0,5,0,0,1,109,0,0,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,98,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241182,Balmoral,Outer,Rocky Shore,Mid,NA,0,18.48,10,81,8,60,1,4,1,60,0,4,11,70,0,0,40,0,60,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,2,0,34,0,2,0,0,0,0,0,8,0,18,4,2,0,0,0,0,0,0,0,0,0
Night,Three ,P3241183,Balmoral,Outer,Rocky Shore,Mid,NA,0,18.02,10,68,8,40,1,5,1,40,0,5,24,44,0,0,60,0,40,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,22,2,0,9,0,13,0,0,0,0,0,0,0,17,0,2,0,2,0,0,0,0,0,1,0,0,0
Night,Three ,P3241184,Balmoral,Outer,Rocky Shore,Mid,NA,0,18.22,8,89,5,30,1,8,2,30,0,8,35,54,0,0,70,0,30,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,31,4,0,0,0,32,0,0,0,0,0,0,0,17,0,5,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241185,Balmoral,Outer,Rocky Shore,Mid,NA,0,18.31,10,72,5,10,1,17,4,10,0,17,21,51,0,0,90,0,10,0,0,0,0,0,0,0,3,3,0,0,10,0,1,0,0,0,21,0,0,2,0,30,0,0,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241186,Balmoral,Outer,Rocky Shore,Mid,NA,0,18.48,10,104,7,15,1,13,2,15,0,13,28,76,0,0,85,0,15,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,22,6,0,2,0,25,0,0,0,0,0,0,7,35,0,7,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241187,Balmoral,Outer,Rocky Shore,Mid,NA,0,18.02,7,71,5,40,1,1,1,40,0,1,40,31,0,0,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,35,0,2,0,5,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241188,Balmoral,Outer,Rocky Shore,Mid,NA,0,18.22,8,95,6,40,1,3,1,40,0,3,49,46,0,0,60,0,40,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,46,3,0,3,0,10,0,0,0,0,0,0,0,21,0,12,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241189,Balmoral,Outer,Rocky Shore,Mid,NA,0,18.31,7,104,5,35,1,5,1,35,0,5,62,42,0,0,65,0,35,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,62,0,0,7,0,5,0,0,0,0,0,0,0,22,0,8,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241190,Balmoral,Outer,Rocky Shore,Mid,NA,0,18.48,8,70,6,35,1,4,1,35,0,4,39,31,0,0,65,0,35,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,36,3,0,2,0,0,0,0,0,0,0,0,2,22,0,5,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241191,Balmoral,Outer,Rocky Shore,Mid,NA,0,18.02,6,93,5,25,1,0,0,25,0,0,25,68,0,0,75,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,4,0,30,0,0,0,0,0,0,0,21,0,13,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241192,Balmoral,Outer,Rocky Shore,Low,NA,0,18.22,7,34,2,70,1,60,4,70,0,60,29,5,0,0,30,0,0,0,70,0,0,0,0,0,0,5,20,5,0,30,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241193,Balmoral,Outer,Rocky Shore,Low,NA,0,18.31,10,46,5,85,2,43,3,85,1,43,13,32,0,0,15,0,5,0,80,0,0,0,0,0,0,3,0,0,10,30,0,0,0,1,13,0,0,0,0,22,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241194,Balmoral,Outer,Rocky Shore,Low,NA,0,18.48,10,44,5,55,1,65,4,55,0,65,11,33,0,0,45,0,0,0,55,0,0,0,0,0,0,0,10,5,25,25,0,0,0,0,11,0,0,0,0,15,0,0,0,0,0,0,2,14,0,2,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241195,Balmoral,Outer,Rocky Shore,Low,NA,0,18.02,10,19,4,85,1,92,5,85,0,92,3,16,0,0,15,0,0,0,85,0,0,0,0,0,0,7,20,15,20,30,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241196,Balmoral,Outer,Rocky Shore,Low,NA,0,18.22,9,49,4,80,1,76,4,80,0,76,12,37,0,0,20,0,0,0,80,0,0,0,0,0,0,6,20,15,0,35,0,0,0,0,12,0,0,0,0,30,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241197,Balmoral,Outer,Rocky Shore,Low,NA,0,18.31,10,65,5,70,1,58,4,70,0,58,6,59,0,0,30,0,0,0,70,0,0,0,0,0,0,3,15,20,0,20,0,0,0,0,6,0,0,3,0,25,0,0,0,0,0,0,0,19,0,12,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241198,Balmoral,Outer,Rocky Shore,Low,NA,0,18.48,11,43,6,65,1,67,4,65,0,67,3,40,0,0,35,0,0,0,65,0,0,0,0,0,0,12,25,10,0,20,0,0,0,0,3,0,0,0,1,10,0,0,0,0,0,0,3,10,0,16,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241199,Balmoral,Outer,Rocky Shore,Low,NA,0,18.02,11,37,5,75,1,80,5,75,1,80,0,36,0,0,25,0,0,0,75,0,0,0,0,0,3,7,15,25,0,30,0,0,0,1,0,0,0,0,3,20,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0
Night,Three ,P3241200,Balmoral,Outer,Rocky Shore,Low,NA,0,18.02,12,29,6,95,1,82,5,95,0,82,5,24,0,0,5,0,0,0,95,0,0,0,0,0,2,5,15,25,0,35,0,0,0,0,5,0,0,2,1,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,2,0,0,0
Night,Three ,P3241201,Balmoral,Outer,Rocky Shore,Low,NA,0,18.31,10,31,6,85,1,80,3,85,1,80,4,26,0,0,15,0,0,0,85,0,0,0,0,0,0,0,35,20,0,25,0,0,0,1,4,0,0,0,1,10,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0
Day,Three ,P3220889,Berry Island R,Inner,Rocky Shore,Mid,653,NA,NA,6,59,5,60,1,0,0,60,0,0,0,59,0,0,40,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,2,1,13,10,0,0,0,0,0,0,0,0,0,0
Day,Three ,P3220890,Berry Island R,Inner,Rocky Shore,Mid,603,NA,NA,7,48,6,20,1,0,0,20,0,0,0,48,0,0,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,3,0,6,8,0,0,0,2,0,0,0,0,0,0
Day,Three ,P3220891,Berry Island R,Inner,Rocky Shore,Mid,719,NA,NA,8,58,7,50,1,0,0,50,0,0,2,56,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,23,2,0,0,0,0,0,0,7,0,13,8,0,0,0,0,0,0,0,0,0,0
